"","Dispatching_base_num","numOutput","year","month","day","hour","Borough","Zone","ZipCode","Date","TemperatureF","Preci","Events"
"238","B02512",117,2015,1,10,21,"Manhattan","SoHo","10013","2015/1/10 21:51",19,"N/A",""
"239","B02512",145,2015,1,10,22,"Manhattan","Upper East Side South","10075","2015/1/10 22:51",19,"N/A",""
"240","B02512",136,2015,1,10,23,"Manhattan","Penn Station/Madison Sq West","10001","2015/1/10 23:51",19,"N/A",""
"241","B02512",114,2015,1,11,0,"Manhattan","Upper East Side North","10075","2015/1/11 0:51",18,"N/A",""
"242","B02512",70,2015,1,11,1,"Queens","Sunnyside","11104","2015/1/11 1:51",19,"N/A",""
"243","B02512",43,2015,1,11,2,"Queens","Astoria","11102","2015/1/11 2:51",19.9,"N/A",""
"244","B02512",19,2015,1,11,3,"Brooklyn","Crown Heights North","11213","2015/1/11 3:51",19.9,"N/A",""
"245","B02512",14,2015,1,11,4,"Manhattan","Meatpacking/West Village West","10013","2015/1/11 4:51",19.9,"N/A",""
"246","B02512",5,2015,1,11,5,"Manhattan","Hudson Sq","10013","2015/1/11 5:51",21,"N/A",""
"247","B02512",11,2015,1,11,6,"Brooklyn","Greenpoint","11222","2015/1/11 6:51",21.9,"N/A",""
"248","B02512",17,2015,1,11,7,"Manhattan","East Chelsea","10011","2015/1/11 7:51",21.9,"N/A",""
"249","B02512",30,2015,1,11,8,"Manhattan","Meatpacking/West Village West","10013","2015/1/11 8:51",24.1,"N/A",""
"250","B02512",43,2015,1,11,9,"Manhattan","Clinton East","10019","2015/1/11 9:51",27,"N/A",""
"251","B02512",52,2015,1,11,10,"Manhattan","East Village","10009","2015/1/11 10:51",28,"N/A",""
"252","B02512",66,2015,1,11,11,"Manhattan","Lincoln Square West","10023","2015/1/11 11:51",30,"N/A",""
"253","B02512",66,2015,1,11,12,"Manhattan","West Chelsea/Hudson Yards","10014","2015/1/11 12:51",30.9,"N/A",""
"254","B02512",83,2015,1,11,13,"Manhattan","Midtown South","10036","2015/1/11 13:51",33.1,"N/A",""
"255","B02512",61,2015,1,11,14,"Manhattan","West Village","10014","2015/1/11 14:51",36,"N/A",""
"256","B02512",74,2015,1,11,15,"Manhattan","TriBeCa/Civic Center","11201","2015/1/11 15:51",37,"N/A",""
"257","B02512",81,2015,1,11,16,"Brooklyn","Greenpoint","11222","2015/1/11 16:51",37,"N/A",""
"258","B02512",67,2015,1,11,17,"Manhattan","Penn Station/Madison Sq West","10001","2015/1/11 17:51",37,"N/A",""
"259","B02512",64,2015,1,11,18,"Manhattan","West Village","10014","2015/1/11 18:51",37,"N/A",""
"260","B02512",65,2015,1,11,19,"Manhattan","Murray Hill","10016","2015/1/11 19:51",37,"N/A",""
"261","B02512",45,2015,1,11,20,"Manhattan","Meatpacking/West Village West","10013","2015/1/11 20:51",37,"N/A",""
"262","B02512",60,2015,1,11,21,"Manhattan","Financial District North","10005","2015/1/11 21:51",37,"N/A",""
"263","B02512",56,2015,1,11,22,"Bronx","Morrisania/Melrose","10451","2015/1/11 22:51",37,"N/A",""
"264","B02512",49,2015,1,11,23,"Brooklyn","Bedford","11216","2015/1/11 23:51",37,"N/A",""
"265","B02512",31,2015,1,12,0,"Manhattan","East Village","10009","2015/1/12 0:51",37,"N/A",""
"266","B02512",13,2015,1,12,1,"Manhattan","Garment District","10018","2015/1/12 1:51",37,"N/A",""
"267","B02512",5,2015,1,12,2,"Manhattan","Midtown East","10022","2015/1/12 2:51",37,"0",""
"268","B02512",4,2015,1,12,3,"Manhattan","Upper West Side South","10024","2015/1/12 3:51",36,"0",""
"269","B02512",5,2015,1,12,4,"Brooklyn","Gowanus","11215","2015/1/12 4:51",36,"0",""
"270","B02512",15,2015,1,12,5,"Queens","JFK Airport","11430","2015/1/12 5:51",37,"0.01",""
"271","B02512",30,2015,1,12,6,"Bronx","Allerton/Pelham Gardens","10461","2015/1/12 6:51",36,"0",""
"272","B02512",164,2015,1,12,7,"Manhattan","Greenwich Village South","10014","2015/1/12 7:25",37,"N/A",""
"273","B02512",127,2015,1,12,8,"Manhattan","Times Sq/Theatre District","10036","2015/1/12 8:51",35.1,"0.01",""
"274","B02512",186,2015,1,12,9,"Manhattan","SoHo","10013","2015/1/12 9:51",35.1,"0.02",""
"275","B02512",183,2015,1,12,10,"Manhattan","Upper East Side North","10075","2015/1/12 10:51",37,"0.04",""
"276","B02512",136,2015,1,12,11,"Manhattan","Murray Hill","10016","2015/1/12 11:51",37,"0.03","Rain"
"277","B02512",276,2015,1,12,12,"Manhattan","Midtown East","10022","2015/1/12 12:38",37.9,"0.05","Rain"
"278","B02512",172,2015,1,12,13,"Manhattan","Lenox Hill East","10065","2015/1/12 13:51",36,"0.06","Rain"
"279","B02512",261,2015,1,12,14,"Manhattan","Upper East Side North","10075","2015/1/12 14:51",37.9,"0.06","Rain"
"280","B02512",522,2015,1,12,15,"Manhattan","Penn Station/Madison Sq West","10001","2015/1/12 15:58",37.9,"N/A",""
"281","B02512",348,2015,1,12,16,"Manhattan","Upper East Side North","10075","2015/1/12 16:51",37.9,"0",""
"282","B02512",222,2015,1,12,17,"Brooklyn","Crown Heights South","11213","2015/1/12 17:51",37.9,"N/A",""
"283","B02512",236,2015,1,12,18,"Manhattan","Times Sq/Theatre District","10036","2015/1/12 18:51",37.9,"N/A",""
"284","B02512",84,2015,1,12,19,"Manhattan","Financial District North","10005","2015/1/12 19:51",37.9,"N/A",""
"285","B02512",85,2015,1,12,20,"Manhattan","West Village","10014","2015/1/12 20:51",37.9,"N/A",""
"286","B02512",77,2015,1,12,21,"Bronx","Riverdale/North Riverdale/Fieldston","10471","2015/1/12 21:51",37,"0.01",""
"287","B02512",144,2015,1,12,22,"Manhattan","Meatpacking/West Village West","10013","2015/1/12 22:51",37,"0",""
"288","B02512",33,2015,1,12,23,"Manhattan","Times Sq/Theatre District","10036","2015/1/12 23:51",36,"N/A",""
"289","B02512",29,2015,1,13,0,"Queens","LaGuardia Airport","11371","2015/1/13 0:51",36,"N/A",""
"290","B02512",24,2015,1,13,1,"Manhattan","Midtown North","10036","2015/1/13 1:51",36,"N/A",""
"291","B02512",18,2015,1,13,2,"Manhattan","East Village","10009","2015/1/13 2:05",36,"N/A",""
"292","B02512",5,2015,1,13,3,"Queens","Sunnyside","11104","2015/1/13 3:51",35.1,"N/A",""
"293","B02512",3,2015,1,13,4,"Manhattan","Battery Park City","10080","2015/1/13 4:51",35.1,"N/A",""
"294","B02512",12,2015,1,13,5,"Manhattan","Clinton West","10019","2015/1/13 5:51",33.1,"N/A",""
"295","B02512",22,2015,1,13,6,"Brooklyn","Brooklyn Heights","11201","2015/1/13 6:51",30.9,"N/A",""
"296","B02512",124,2015,1,13,7,"Manhattan","Alphabet City","10009","2015/1/13 7:02",30,"N/A",""
"297","B02512",100,2015,1,13,8,"Manhattan","Upper West Side South","10024","2015/1/13 8:51",27,"N/A",""
"298","B02512",92,2015,1,13,9,"Manhattan","Little Italy/NoLiTa","10012","2015/1/13 9:51",25,"N/A",""
"299","B02512",54,2015,1,13,10,"Manhattan","Upper West Side North","10024","2015/1/13 10:51",24.1,"N/A",""
"300","B02512",51,2015,1,13,11,"Queens","Queensbridge/Ravenswood","11366","2015/1/13 11:51",24.1,"N/A",""
"301","B02512",59,2015,1,13,12,"Manhattan","West Village","10014","2015/1/13 12:51",25,"N/A",""
"302","B02512",67,2015,1,13,13,"Manhattan","TriBeCa/Civic Center","11201","2015/1/13 13:51",24.1,"N/A",""
"303","B02512",78,2015,1,13,14,"Manhattan","Meatpacking/West Village West","10013","2015/1/13 14:51",23,"N/A",""
"304","B02512",88,2015,1,13,15,"Manhattan","TriBeCa/Civic Center","11201","2015/1/13 15:51",21.9,"N/A",""
"305","B02512",116,2015,1,13,16,"Manhattan","Financial District South","10005","2015/1/13 16:51",21,"N/A",""
"306","B02512",154,2015,1,13,17,"Manhattan","Midtown North","10036","2015/1/13 17:51",19.9,"N/A",""
"307","B02512",179,2015,1,13,18,"Manhattan","Murray Hill","10016","2015/1/13 18:51",19,"N/A",""
"308","B02512",151,2015,1,13,19,"Manhattan","Greenwich Village North","10014","2015/1/13 19:51",19,"N/A",""
"309","B02512",137,2015,1,13,20,"Manhattan","Lincoln Square East","10023","2015/1/13 20:51",19,"N/A",""
"310","B02512",138,2015,1,13,21,"Manhattan","Midtown Center","10176","2015/1/13 21:51",18,"N/A",""
"311","B02512",119,2015,1,13,22,"Queens","LaGuardia Airport","11371","2015/1/13 22:51",17.1,"N/A",""
"312","B02512",63,2015,1,13,23,"Manhattan","Financial District North","10005","2015/1/13 23:51",17.1,"N/A",""
"313","B02512",41,2015,1,14,0,"Brooklyn","Boerum Hill","11217","2015/1/14 0:51",17.1,"N/A",""
"314","B02512",14,2015,1,14,1,"Manhattan","SoHo","10013","2015/1/14 1:51",17.1,"N/A",""
"315","B02512",12,2015,1,14,2,"Manhattan","Central Harlem North","10035","2015/1/14 2:51",18,"N/A",""
"316","B02512",1,2015,1,14,3,"Manhattan","Clinton West","10019","2015/1/14 3:51",17.1,"N/A",""
"317","B02512",7,2015,1,14,4,"Manhattan","East Village","10009","2015/1/14 4:51",18,"N/A",""
"318","B02512",27,2015,1,14,5,"Manhattan","Clinton West","10019","2015/1/14 5:51",18,"N/A",""
"319","B02512",35,2015,1,14,6,"Manhattan","Seaport","10038","2015/1/14 6:51",18,"N/A",""
"320","B02512",270,2015,1,14,7,"Brooklyn","Stuyvesant Heights","11221","2015/1/14 7:43",19.9,"N/A",""
"321","B02512",351,2015,1,14,8,"Manhattan","Upper East Side South","10075","2015/1/14 8:51",21,"N/A",""
"322","B02512",107,2015,1,14,9,"Manhattan","Murray Hill","10016","2015/1/14 9:51",23,"N/A",""
"323","B02512",114,2015,1,14,10,"Manhattan","Union Sq","10003","2015/1/14 10:51",25,"N/A",""
"324","B02512",162,2015,1,14,11,"Manhattan","SoHo","10013","2015/1/14 11:51",28,"N/A",""
"325","B02512",162,2015,1,14,12,"Manhattan","Midtown East","10022","2015/1/14 12:51",30,"N/A",""
"326","B02512",59,2015,1,14,13,"Manhattan","Union Sq","10003","2015/1/14 13:51",30.9,"N/A",""
"327","B02512",71,2015,1,14,14,"Manhattan","Lenox Hill West","10065","2015/1/14 14:51",30.9,"N/A",""
"328","B02512",87,2015,1,14,15,"Manhattan","East Village","10009","2015/1/14 15:51",32,"N/A",""
"329","B02512",182,2015,1,14,16,"Bronx","Mott Haven/Port Morris","10454","2015/1/14 16:58",30.9,"N/A",""
"330","B02512",402,2015,1,14,17,"Manhattan","Garment District","10018","2015/1/14 17:51",30.9,"N/A",""
"331","B02512",150,2015,1,14,18,"Manhattan","West Chelsea/Hudson Yards","10014","2015/1/14 18:51",30.9,"N/A",""
"332","B02512",142,2015,1,14,19,"Queens","Astoria","11102","2015/1/14 19:51",30.9,"N/A",""
"333","B02512",109,2015,1,14,20,"Manhattan","Midtown South","10036","2015/1/14 20:51",30.9,"N/A",""
"334","B02512",115,2015,1,14,21,"Brooklyn","Cobble Hill","11201","2015/1/14 21:51",30,"N/A",""
"335","B02512",89,2015,1,14,22,"Manhattan","UN/Turtle Bay South","10017","2015/1/14 22:51",30,"N/A",""
"336","B02512",48,2015,1,14,23,"Queens","JFK Airport","11430","2015/1/14 23:51",28.9,"N/A",""
"337","B02512",32,2015,1,15,0,"Manhattan","Midtown South","10036","2015/1/15 0:51",28,"N/A",""
"338","B02512",18,2015,1,15,1,"Manhattan","East Chelsea","10011","2015/1/15 1:51",28,"N/A",""
"339","B02512",13,2015,1,15,2,"Manhattan","Lenox Hill West","10065","2015/1/15 2:51",27,"N/A",""
"340","B02512",6,2015,1,15,3,"Brooklyn","Williamsburg (North Side)","11249","2015/1/15 3:51",27,"N/A",""
"341","B02512",7,2015,1,15,4,"Manhattan","UN/Turtle Bay South","10017","2015/1/15 4:51",27,"N/A",""
"342","B02512",11,2015,1,15,5,"Manhattan","Flatiron","10010","2015/1/15 5:51",26.1,"N/A",""
"343","B02512",28,2015,1,15,6,"Manhattan","Clinton East","10019","2015/1/15 6:51",25,"N/A",""
"344","B02512",72,2015,1,15,7,"Manhattan","East Chelsea","10011","2015/1/15 7:51",25,"N/A",""
"345","B02512",93,2015,1,15,8,"Manhattan","TriBeCa/Civic Center","11201","2015/1/15 8:51",26.1,"N/A",""
"346","B02512",85,2015,1,15,9,"Manhattan","East Village","10009","2015/1/15 9:51",27,"N/A",""
"347","B02512",58,2015,1,15,10,"Manhattan","Times Sq/Theatre District","10036","2015/1/15 10:51",28,"N/A",""
"348","B02512",44,2015,1,15,11,"Manhattan","East Chelsea","10011","2015/1/15 11:51",30,"N/A",""
"349","B02512",72,2015,1,15,12,"Manhattan","Yorkville East","10028","2015/1/15 12:51",32,"N/A",""
"350","B02512",75,2015,1,15,13,"Manhattan","Clinton West","10019","2015/1/15 13:51",34,"N/A",""
"351","B02512",89,2015,1,15,14,"Manhattan","SoHo","10013","2015/1/15 14:51",34,"N/A",""
"352","B02512",89,2015,1,15,15,"Manhattan","Times Sq/Theatre District","10036","2015/1/15 15:51",34,"N/A",""
"353","B02512",108,2015,1,15,16,"Manhattan","Garment District","10018","2015/1/15 16:51",33.1,"N/A",""
"354","B02512",138,2015,1,15,17,"Queens","LaGuardia Airport","11371","2015/1/15 17:51",33.1,"N/A",""
"355","B02512",153,2015,1,15,18,"Manhattan","Times Sq/Theatre District","10036","2015/1/15 18:51",33.1,"N/A",""
"356","B02512",122,2015,1,15,19,"Queens","LaGuardia Airport","11371","2015/1/15 19:51",33.1,"N/A",""
"357","B02512",104,2015,1,15,20,"Queens","LaGuardia Airport","11371","2015/1/15 20:51",32,"N/A",""
"358","B02512",129,2015,1,15,21,"Manhattan","Midtown Center","10176","2015/1/15 21:51",32,"N/A",""
"359","B02512",120,2015,1,15,22,"Brooklyn","Williamsburg (South Side)","11211","2015/1/15 22:51",30.9,"N/A",""
"360","B02512",87,2015,1,15,23,"Manhattan","TriBeCa/Civic Center","11201","2015/1/15 23:51",30.9,"N/A",""
"361","B02512",37,2015,1,16,0,"Manhattan","Bloomingdale","10025","2015/1/16 0:51",32,"N/A",""
"362","B02512",16,2015,1,16,1,"Brooklyn","Williamsburg (North Side)","11249","2015/1/16 1:51",30.9,"N/A",""
"363","B02512",18,2015,1,16,2,"Manhattan","World Trade Center","10006","2015/1/16 2:51",30.9,"N/A",""
"364","B02512",10,2015,1,16,3,"Brooklyn","Williamsburg (South Side)","11211","2015/1/16 3:51",30.9,"N/A",""
"365","B02512",8,2015,1,16,4,"Manhattan","Lower East Side","10002","2015/1/16 4:51",30.9,"N/A",""
"366","B02512",13,2015,1,16,5,"Brooklyn","Bedford","11216","2015/1/16 5:51",30.9,"N/A",""
"367","B02512",21,2015,1,16,6,"Manhattan","Upper East Side South","10075","2015/1/16 6:51",30.9,"N/A",""
"368","B02512",49,2015,1,16,7,"Manhattan","Lenox Hill West","10065","2015/1/16 7:51",30.9,"N/A",""
"369","B02512",85,2015,1,16,8,"Manhattan","Times Sq/Theatre District","10036","2015/1/16 8:51",33.1,"N/A",""
"370","B02512",65,2015,1,16,9,"Manhattan","SoHo","10013","2015/1/16 9:51",35.1,"N/A",""
"371","B02512",57,2015,1,16,10,"Manhattan","Upper East Side North","10075","2015/1/16 10:51",37,"N/A",""
"372","B02512",53,2015,1,16,11,"Manhattan","Upper East Side South","10075","2015/1/16 11:51",39,"N/A",""
"373","B02512",69,2015,1,16,12,"Manhattan","Yorkville West","10028","2015/1/16 12:51",42.1,"N/A",""
"374","B02512",60,2015,1,16,13,"Manhattan","West Chelsea/Hudson Yards","10014","2015/1/16 13:51",43,"N/A",""
"375","B02512",69,2015,1,16,14,"Manhattan","East Chelsea","10011","2015/1/16 14:51",39,"N/A",""
"376","B02512",81,2015,1,16,15,"Manhattan","Upper East Side North","10075","2015/1/16 15:51",36,"N/A",""
"377","B02512",94,2015,1,16,16,"Manhattan","Greenwich Village South","10014","2015/1/16 16:51",33.1,"N/A",""
"378","B02512",119,2015,1,16,17,"Manhattan","Lenox Hill East","10065","2015/1/16 17:51",30,"N/A",""
"379","B02512",137,2015,1,16,18,"Manhattan","Central Harlem","10035","2015/1/16 18:51",28,"N/A",""
"380","B02512",132,2015,1,16,19,"Manhattan","Battery Park City","10080","2015/1/16 19:51",26.1,"N/A",""
"381","B02512",122,2015,1,16,20,"Manhattan","Yorkville West","10028","2015/1/16 20:51",24.1,"N/A",""
"382","B02512",112,2015,1,16,21,"Manhattan","Financial District South","10005","2015/1/16 21:51",21.9,"N/A",""
"383","B02512",100,2015,1,16,22,"Manhattan","Morningside Heights","10027","2015/1/16 22:51",19.9,"N/A",""
"384","B02512",103,2015,1,16,23,"Manhattan","Upper East Side South","10075","2015/1/16 23:51",19.9,"N/A",""
"385","B02512",73,2015,1,17,0,"Manhattan","East Village","10009","2015/1/17 0:51",19,"N/A",""
"386","B02512",50,2015,1,17,1,"Queens","Ridgewood","11385","2015/1/17 1:51",19,"N/A",""
"387","B02512",30,2015,1,17,2,"Manhattan","TriBeCa/Civic Center","11201","2015/1/17 2:51",18,"N/A",""
"388","B02512",18,2015,1,17,3,"Brooklyn","Williamsburg (North Side)","11249","2015/1/17 3:51",18,"N/A",""
"389","B02512",20,2015,1,17,4,"Brooklyn","Williamsburg (North Side)","11249","2015/1/17 4:51",18,"N/A",""
"390","B02512",8,2015,1,17,5,"Manhattan","Upper West Side South","10024","2015/1/17 5:51",18,"N/A",""
"391","B02512",8,2015,1,17,6,"Queens","JFK Airport","11430","2015/1/17 6:51",17.1,"N/A",""
"392","B02512",12,2015,1,17,7,"Brooklyn","Williamsburg (South Side)","11211","2015/1/17 7:51",17.1,"N/A",""
"393","B02512",17,2015,1,17,8,"Manhattan","Murray Hill","10016","2015/1/17 8:51",17.1,"N/A",""
"394","B02512",36,2015,1,17,9,"Manhattan","Two Bridges/Seward Park","10002","2015/1/17 9:51",19.9,"N/A",""
"395","B02512",33,2015,1,17,10,"Brooklyn","Brooklyn Heights","11201","2015/1/17 10:51",21,"N/A",""
"396","B02512",57,2015,1,17,11,"Brooklyn","Stuyvesant Heights","11221","2015/1/17 11:51",24.1,"N/A",""
"397","B02512",51,2015,1,17,12,"Manhattan","Midtown East","10022","2015/1/17 12:51",26.1,"N/A",""
"398","B02512",46,2015,1,17,13,"Manhattan","West Chelsea/Hudson Yards","10014","2015/1/17 13:51",27,"N/A",""
"399","B02512",47,2015,1,17,14,"Brooklyn","Brooklyn Heights","11201","2015/1/17 14:51",28.9,"N/A",""
"400","B02512",62,2015,1,17,15,"Manhattan","Upper East Side South","10075","2015/1/17 15:51",28.9,"N/A",""
"401","B02512",72,2015,1,17,16,"Manhattan","Lenox Hill West","10065","2015/1/17 16:51",28,"N/A",""
"402","B02512",97,2015,1,17,17,"Manhattan","Upper West Side South","10024","2015/1/17 17:51",28,"N/A",""
"403","B02512",112,2015,1,17,18,"Manhattan","Yorkville East","10028","2015/1/17 18:51",28.9,"N/A",""
"404","B02512",138,2015,1,17,19,"Manhattan","East Village","10009","2015/1/17 19:51",30,"N/A",""
"405","B02512",106,2015,1,17,20,"Manhattan","Greenwich Village South","10014","2015/1/17 20:51",30.9,"N/A",""
"406","B02512",97,2015,1,17,21,"Manhattan","East Chelsea","10011","2015/1/17 21:51",30,"N/A",""
"407","B02512",93,2015,1,17,22,"Manhattan","Clinton East","10019","2015/1/17 22:51",30.9,"N/A",""
"408","B02512",99,2015,1,17,23,"Manhattan","Times Sq/Theatre District","10036","2015/1/17 23:51",30.9,"N/A",""
"409","B02512",99,2015,1,18,0,"Manhattan","Greenwich Village North","10014","2015/1/18 0:51",33.1,"N/A",""
"410","B02512",57,2015,1,18,1,"Brooklyn","East Williamsburg","11211","2015/1/18 1:51",34,"N/A",""
"411","B02512",43,2015,1,18,2,"Brooklyn","Greenpoint","11222","2015/1/18 2:51",33.1,"N/A",""
"412","B02512",29,2015,1,18,3,"Manhattan","Clinton East","10019","2015/1/18 3:51",34,"N/A",""
"413","B02512",17,2015,1,18,4,"Manhattan","Times Sq/Theatre District","10036","2015/1/18 4:51",35.1,"N/A",""
"414","B02512",15,2015,1,18,5,"Brooklyn","Prospect-Lefferts Gardens","11225","2015/1/18 5:51",35.1,"N/A",""
"415","B02512",20,2015,1,18,6,"Manhattan","Battery Park City","10080","2015/1/18 6:51",34,"N/A",""
"416","B02512",17,2015,1,18,7,"Queens","Long Island City/Queens Plaza","11101","2015/1/18 7:51",33.1,"0.02","Rain"
"417","B02512",90,2015,1,18,8,"Manhattan","SoHo","10013","2015/1/18 8:51",34,"0.07","Rain"
"418","B02512",165,2015,1,18,9,"Manhattan","Clinton West","10019","2015/1/18 9:51",35.1,"0.1","Rain"
"419","B02512",150,2015,1,18,10,"Brooklyn","Prospect Park","11215","2015/1/18 10:51",36,"0.15","Rain"
"420","B02512",110,2015,1,18,11,"Manhattan","Central Harlem North","10035","2015/1/18 11:51",36,"0.28","Fog-Rain"
"421","B02512",366,2015,1,18,12,"Manhattan","Lincoln Square West","10023","2015/1/18 12:51",37,"0.24","Rain"
"422","B02512",242,2015,1,18,13,"Manhattan","Lenox Hill East","10065","2015/1/18 13:51",37.9,"0.22","Fog-Rain"
"423","B02512",336,2015,1,18,14,"Manhattan","Central Park","10019","2015/1/18 14:32",39.9,"0.16","Fog-Rain"
"424","B02512",396,2015,1,18,15,"Manhattan","Upper East Side North","10075","2015/1/18 15:51",39.9,"0.33","Rain"
"425","B02512",400,2015,1,18,16,"Manhattan","Penn Station/Madison Sq West","10001","2015/1/18 16:51",41,"0.16","Rain"
"426","B02512",288,2015,1,18,17,"Manhattan","Upper East Side South","10075","2015/1/18 17:51",42.1,"0.14","Rain"
"427","B02512",570,2015,1,18,18,"Manhattan","East Village","10009","2015/1/18 18:44",42.1,"0.08","Rain"
"428","B02512",182,2015,1,18,19,"Manhattan","East Harlem North","10029","2015/1/18 19:51",41,"N/A",""
"429","B02512",236,2015,1,18,20,"Queens","Woodhaven","11421","2015/1/18 20:51",41,"0.01","Rain"
"430","B02512",64,2015,1,18,21,"Brooklyn","Bushwick North","11221","2015/1/18 21:51",41,"0.01",""
"431","B02512",74,2015,1,18,22,"Manhattan","Financial District North","10005","2015/1/18 22:51",39.9,"N/A",""
"432","B02512",68,2015,1,18,23,"Manhattan","SoHo","10013","2015/1/18 23:51",39,"N/A",""
"433","B02512",48,2015,1,19,0,"Manhattan","Times Sq/Theatre District","10036","2015/1/19 0:51",37.9,"N/A",""
"434","B02512",33,2015,1,19,1,"Bronx","Schuylerville/Edgewater Park","10465","2015/1/19 1:51",37,"N/A",""
"435","B02512",12,2015,1,19,2,"Manhattan","West Village","10014","2015/1/19 2:51",37,"N/A",""
"436","B02512",8,2015,1,19,3,"Manhattan","East Chelsea","10011","2015/1/19 3:51",37,"N/A",""
"437","B02512",5,2015,1,19,4,"Brooklyn","Bushwick South","11221","2015/1/19 4:51",37,"N/A",""
"438","B02512",12,2015,1,19,5,"Queens","Forest Hills","11375","2015/1/19 5:51",37,"N/A",""
"439","B02512",15,2015,1,19,6,"Manhattan","West Village","10014","2015/1/19 6:51",37,"N/A",""
"440","B02512",20,2015,1,19,7,"Manhattan","Murray Hill","10016","2015/1/19 7:51",37,"N/A",""
"441","B02512",39,2015,1,19,8,"Manhattan","Union Sq","10003","2015/1/19 8:51",37.9,"N/A",""
"442","B02512",41,2015,1,19,9,"Manhattan","Lincoln Square West","10023","2015/1/19 9:51",39,"N/A",""
"443","B02512",39,2015,1,19,10,"Manhattan","Flatiron","10010","2015/1/19 10:51",39.9,"N/A",""
"444","B02512",61,2015,1,19,11,"Manhattan","Central Park","10019","2015/1/19 11:51",41,"N/A",""
"445","B02512",65,2015,1,19,12,"Manhattan","Union Sq","10003","2015/1/19 12:51",41,"N/A",""
"446","B02512",48,2015,1,19,13,"Manhattan","Meatpacking/West Village West","10013","2015/1/19 13:51",39.9,"N/A",""
"447","B02512",66,2015,1,19,14,"Manhattan","Midtown South","10036","2015/1/19 14:51",41,"N/A",""
"448","B02512",86,2015,1,19,15,"Queens","JFK Airport","11430","2015/1/19 15:51",41,"N/A",""
